,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
327,Latvia,LVA,13.8000001907349,13.9499998092651,11.140000343322802,9.84000015258789,8.64000034332275,8.39999961853027,7.67999982833862,6.42000007629395,5.42999982833862,7.07000017166138
330,Lebanon,LBN,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697,14.3500003814697
333,Lesotho,LSO,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273,22.2900009155273
336,Liberia,LBR,1.79999995231628,1.79999995231628,1.79999995231628,1.79999995231628,1.79999995231628,2.35999989509583,13.6000003814697,1.79999995231628,1.79999995231628,1.79999995231628
339,Libya,LBY,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605,25.0499992370605
345,Lithuania,LTU,12.9099998474121,11.5699996948242,10.479999542236301,9.22000026702881,8.159999847412111,6.650000095367429,5.67999982833862,5.40999984741211,5.4899997711181605,7.69000005722046
348,Luxembourg,LUX,6.2600002288818395,5.90999984741211,6.380000114440921,5.76999998092651,7.34000015258789,6.630000114440921,5.5,5.880000114440921,5.53000020980835,6.96999979019165
351,"Macao SAR, China",MAC,2.1800000667572,1.64999997615814,1.39999997615814,1.38999998569489,1.57000005245209,1.5,1.60000002384186,1.29999995231628,1.29999995231628,2.2000000476837203
354,Madagascar,MDG,0.6299999952316279,0.6299999952316279,0.6299999952316279,0.6299999952316279,1.79999995231628,0.6299999952316279,0.6299999952316279,0.6299999952316279,0.6299999952316279,0.6299999952316279
357,Malawi,MWI,1.7599999904632602,1.62000000476837,6.92999982833862,1.62000000476837,1.62000000476837,1.62000000476837,6.34000015258789,1.62000000476837,1.62000000476837,1.62000000476837
360,Malaysia,MYS,3.3199999332427996,3.22000002861023,3.22000002861023,3.22000002861023,3.39000010490417,3.92000007629395,3.22000002861023,3.6300001144409197,3.4000000953674303,4.67999982833862
363,Maldives,MDV,4.90000009536743,4.90000009536743,4.90000009536743,5.40999984741211,4.90000009536743,5.630000114440921,4.90000009536743,4.90000009536743,4.90000009536743,4.90000009536743
366,Mali,MLI,1.29999995231628,1.29999995231628,8.23999977111816,6.300000190734861,8.73999977111816,1.29999995231628,8.340000152587889,1.5599999427795401,1.29999995231628,1.29999995231628
369,Malta,MLT,7.130000114440921,7.21000003814697,6.139999866485599,5.09999990463257,5.389999866485599,5.15999984741211,4.25,3.5,4.01000022888184,4.3600001335144
372,Marshall Islands,MHL,4.480000019073491,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505,4.2800002098083505
375,Mauritania,MRT,11.4499998092651,12.3999996185303,11.4499998092651,11.4499998092651,11.4499998092651,11.4499998092651,11.4499998092651,11.4499998092651,11.4499998092651,11.4499998092651
378,Mauritius,MUS,11.710000038147,11.720000267028801,11.1499996185303,10.8299999237061,10.6800003051758,10.4099998474121,10.039999961853,9.51000022888184,9.68000030517578,10.1599998474121
381,Mexico,MEX,5.13000011444092,4.88000011444092,4.96000003814697,4.84999990463257,4.449999809265139,3.91000008583069,3.5999999046325697,3.4300000667572004,3.50999999046326,4.099999904632569
