,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
388,Moldova,MDA,7.73000001907349,6.82000017166138,6.03000020980835,4.51000022888184,5.90999984741211,5.23999977111816,4.53000020980835,3.4400000572204603,5.800000190734861,4.34000015258789
391,Monaco,MCO,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605
394,Mongolia,MNG,5.07000017166138,4.25,4.019999980926509,5.15000009536743,5.400000095367429,8.409999847412111,6.98000001907349,5.849999904632571,11.029999732971199,7.28000020980835
397,Montenegro,MNE,19.5,19.3500003814697,20.1100006103516,17.8999996185303,17.7600002288818,18.25,15.380000114440902,15.2399997711182,14.6800003051758,17.479999542236303
400,Morocco,MAR,8.43000030517578,8.64999961853027,9.10999965667725,9.48999977111816,9.10999965667725,8.8100004196167,8.43000030517578,8.43000030517578,8.43000030517578,8.43000030517578
403,Mozambique,MOZ,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303
406,Myanmar,MMR,0.439999997615814,0.439999997615814,0.439999997615814,0.439999997615814,0.6700000166893011,0.439999997615814,1.22000002861023,0.730000019073486,0.439999997615814,0.439999997615814
409,Namibia,NAM,14.6599998474121,14.6599998474121,17.3299999237061,16.7099990844727,14.6599998474121,21.780000686645497,14.6599998474121,21.1299991607666,14.6599998474121,14.6599998474121
412,Nauru,NRU,21.3600006103516,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712
415,Nepal,NPL,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,10.3100004196167,3.4000000953674303,3.4000000953674303,3.4000000953674303
418,Netherlands,NLD,4.59999990463257,5.46999979019165,7.19000005722046,7.130000114440921,6.53000020980835,5.57000017166138,4.480000019073491,3.72000002861023,3.4000000953674303,3.70000004768372
421,New Caledonia,NCL,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182
424,New Zealand,NZL,6.25,6.51999998092651,5.30999994277954,4.800000190734861,4.96999979019165,4.80999994277954,4.28999996185303,4.17999982833862,3.8199999332427996,4.26000022888184
427,Nicaragua,NIC,3.0999999046325697,4.78000020980835,5.1399998664856,3.83999991416931,4.19999980926514,3.5999999046325697,3.0999999046325697,5.199999809265139,3.0999999046325697,3.0999999046325697
430,Niger,NER,0.400000005960464,1.66999995708466,0.400000005960464,0.6000000238418579,0.400000005960464,0.400000005960464,7.7600002288818395,0.400000005960464,0.400000005960464,0.400000005960464
433,Nigeria,NGA,3.83999991416931,3.6199998855590803,4.01000022888184,3.82999992370605,3.6199998855590803,6.139999866485599,7.59000015258789,3.6199998855590803,9.25,3.6199998855590803
436,North Macedonia,MKD,31.760000228881804,31.4599990844727,28.9799995422363,27.649999618530302,26.719999313354503,24.3600006103516,22.739999771118196,21.2900009155273,16.479999542236303,16.7999992370605
442,Norway,NOR,3.42000007629395,3.5599999427795397,3.58999991416931,3.7100000381469704,4.55999994277954,5.3600001335144,4.57999992370605,4.0300002098083505,3.95000004768372,4.67999982833862
445,Oman,OMN,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.8000000119209291,1.79999995231628,0.8000000119209291,0.8000000119209291,0.8000000119209291,1.36000001430511
448,Pakistan,PAK,0.8299999833106991,0.8299999833106991,2.8199999332427996,1.7699999809265101,2.79999995231628,0.8299999833106991,0.8299999833106991,3.9600000381469704,4.40999984741211,0.8299999833106991
451,Palau,PLW,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954
454,Panama,PAN,3.57999992370605,3.10999989509583,3.0199999809265097,3.6300001144409197,3.75,4.1100001335144,4.42999982833862,4.28999996185303,5.23999977111816,13.5900001525879
457,Papua New Guinea,PNG,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372
460,Paraguay,PRY,3.49000000953674,3.0999999046325697,3.97000002861023,3.8199999332427996,4.28999996185303,4.26000022888184,4.05999994277954,5.28999996185303,5.3600001335144,5.849999904632571
463,Peru,PER,3.1900000572204603,2.83999991416931,3.25999999046326,3.04999995231628,3.2100000381469704,3.54999995231628,3.50999999046326,3.17000007629395,3.07999992370605,7.80999994277954
466,Philippines,PHL,3.4400000572204603,3.35999989509583,3.2899999618530296,3.5199999809265097,2.97000002861023,2.5999999046325697,2.4600000381469704,2.13000011444092,2.04999995231628,2.4000000953674303
469,Poland,POL,9.01000022888184,9.420000076293949,9.6899995803833,8.5,7.32999992370605,6.110000133514401,4.86999988555908,3.83999991416931,3.0199999809265097,3.0599999427795397
472,Portugal,PRT,12.3400001525879,15.5500001907349,16.0100002288818,13.479999542236301,12.1599998474121,10.970000267028801,8.409999847412111,6.57000017166138,5.800000190734861,6.53999996185303
475,Puerto Rico,PRI,18.2000007629395,16.2000007629395,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349
478,Qatar,QAT,0.170000001788139,0.14000000059604598,0.0900000035762787,0.0700000002980232,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0500000007450581,0.100000001490116,0.0700000002980232
481,Romania,ROU,7.7399997711181605,7.349999904632571,7.71000003814697,7.349999904632571,7.53000020980835,6.59000015258789,5.599999904632571,4.71000003814697,4.30999994277954,5.28999996185303
484,Russian Federation,RUS,6.96999979019165,5.78999996185303,5.7600002288818395,5.48000001907349,5.82000017166138,5.7600002288818395,5.3600001335144,4.90999984741211,4.65000009536743,5.639999866485599
487,Rwanda,RWA,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,15.6999998092651,13.529999732971199,13.8999996185303,14.6700000762939
490,Samoa,WSM,5.23999977111816,7.84000015258789,5.23999977111816,7.800000190734861,5.23999977111816,5.23999977111816,10.6099996566772,5.23999977111816,5.23999977111816,5.23999977111816
493,San Marino,SMR,3.14000010490417,3.35999989509583,3.9400000572204603,4.2800002098083505,4.42000007629395,3.5199999809265097,3.14000010490417,3.14000010490417,3.14000010490417,3.14000010490417
499,Saudi Arabia,SAU,3.3499999046325697,2.67000007629395,2.77999997138977,2.75999999046326,2.44000005722046,2.50999999046326,3.22000002861023,3.24000000953674,2.47000002861023,3.89000010490417
502,Senegal,SEN,7.92000007629395,2.75,2.75,2.75,6.389999866485599,4.23999977111816,4.40999984741211,3.02999997138977,2.75,2.75
